epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,phase
25,187.015,1.0042,3.47111,1.14182,0.47323,0.34259,0.34172,0.21608,1.42834,inf,1.35832,5.80112e-05,5.80112e-05,5.80112e-05,5
26,194.01,1.00254,3.45922,1.13445,0.47015,0.34412,0.34317,0.21679,1.42988,inf,1.35856,5.72862e-05,5.72862e-05,5.72862e-05,5
27,201.03,0.99442,3.45484,1.1391,0.4778,0.3413,0.34417,0.21793,1.42707,inf,1.35702,5.6538e-05,5.6538e-05,5.6538e-05,5
28,208.037,0.99859,3.46527,1.12974,0.47879,0.34052,0.34352,0.21767,1.42731,inf,1.35601,5.57674e-05,5.57674e-05,5.57674e-05,5
29,215.165,0.97259,3.36608,1.13626,0.47556,0.33953,0.34111,0.21663,1.43115,inf,1.35725,5.49752e-05,5.49752e-05,5.49752e-05,5
30,222.37,1.04624,3.54698,1.16673,0.50116,0.33435,0.34127,0.21647,1.43351,inf,1.35788,5.41621e-05,5.41621e-05,5.41621e-05,5
31,229.257,1.01111,3.55833,1.14995,0.49358,0.33672,0.3409,0.21587,1.4341,inf,1.35772,5.33289e-05,5.33289e-05,5.33289e-05,5
32,236.156,1.00685,3.3397,1.13894,0.50022,0.33281,0.33923,0.2148,1.43622,inf,1.36072,5.24765e-05,5.24765e-05,5.24765e-05,5
33,243.162,0.99487,3.41402,1.14712,0.48818,0.3324,0.33797,0.21395,1.4371,inf,1.36196,5.16057e-05,5.16057e-05,5.16057e-05,5
34,250.299,1.00073,3.32539,1.13135,0.47809,0.3402,0.33967,0.21511,1.43397,inf,1.3603,5.07174e-05,5.07174e-05,5.07174e-05,5
35,257.28,0.98118,3.305,1.11639,0.48216,0.34116,0.34016,0.21596,1.43045,inf,1.35842,4.98124e-05,4.98124e-05,4.98124e-05,5
36,263.975,0.96147,3.2465,1.11307,0.48213,0.34287,0.34229,0.21653,1.43052,inf,1.35778,4.88916e-05,4.88916e-05,4.88916e-05,5
37,271.427,1.01046,3.25392,1.13628,0.48473,0.34218,0.34265,0.21652,1.43131,inf,1.35886,4.7956e-05,4.7956e-05,4.7956e-05,5
38,278.312,0.99195,3.37621,1.12712,0.48255,0.34673,0.34398,0.21774,1.42968,inf,1.35853,4.70064e-05,4.70064e-05,4.70064e-05,5
39,285.283,0.97377,3.208,1.10663,0.48831,0.34434,0.34365,0.21727,1.42967,inf,1.35985,4.60439e-05,4.60439e-05,4.60439e-05,5
40,292.463,0.96236,3.26198,1.11398,0.48747,0.34174,0.34214,0.21653,1.43133,inf,1.36331,4.50692e-05,4.50692e-05,4.50692e-05,5
41,299.951,0.96657,3.26092,1.11372,0.50212,0.33145,0.34184,0.21638,1.43178,inf,1.36392,4.40835e-05,4.40835e-05,4.40835e-05,5
42,307.921,0.97563,3.33391,1.12245,0.49342,0.33656,0.34198,0.2167,1.4307,inf,1.36234,4.30877e-05,4.30877e-05,4.30877e-05,5
43,322.338,0.98367,3.30078,1.1193,0.48963,0.34178,0.34281,0.21735,1.43024,inf,1.36177,4.20828e-05,4.20828e-05,4.20828e-05,5
44,329.889,0.9587,3.19885,1.11988,0.49157,0.33902,0.34305,0.2172,1.43181,inf,1.36181,4.10697e-05,4.10697e-05,4.10697e-05,5
45,337.279,1.00278,3.39359,1.12974,0.49161,0.33709,0.34141,0.2161,1.43353,inf,1.36366,4.00495e-05,4.00495e-05,4.00495e-05,5
46,344.538,0.95744,3.20277,1.11661,0.48894,0.34076,0.34106,0.2159,1.43303,inf,1.3651,3.90231e-05,3.90231e-05,3.90231e-05,5
47,351.296,0.90077,3.02759,1.08146,0.4872,0.34115,0.34234,0.21638,1.43322,inf,1.36609,3.79917e-05,3.79917e-05,3.79917e-05,5
48,358.577,0.92755,3.1111,1.09434,0.49093,0.34304,0.34433,0.21792,1.43057,inf,1.36478,3.69561e-05,3.69561e-05,3.69561e-05,5
49,365.494,0.98174,3.35624,1.12281,0.48324,0.34577,0.34391,0.21786,1.42978,inf,1.36444,3.59174e-05,3.59174e-05,3.59174e-05,5
50,372.705,1.00031,3.32679,1.13472,0.48196,0.34609,0.34414,0.21738,1.43235,inf,1.36606,3.48767e-05,3.48767e-05,3.48767e-05,5
51,379.817,0.91218,3.11512,1.08888,0.4923,0.33838,0.34328,0.21718,1.43101,inf,1.36563,3.3835e-05,3.3835e-05,3.3835e-05,5
52,386.697,0.96438,3.2516,1.11768,0.49107,0.34363,0.3447,0.21806,1.42813,inf,1.36323,3.27933e-05,3.27933e-05,3.27933e-05,5
1,12.1657,1.42255,6.04575,1.39416,0.48396,0.34089,0.3425,0.21761,1.41165,inf,1.34577,0.00990067,6.7e-07,6.7e-07,6
2,19.2386,1.37507,5.94086,1.35817,0.49012,0.33871,0.34318,0.21794,1.41189,inf,1.34615,0.00970201,2.00951e-06,2.00951e-06,6
3,40.0846,1.4099,6.04261,1.39032,0.48801,0.34041,0.3436,0.21831,1.41245,inf,1.34657,0.00950335,3.34673e-06,3.34673e-06,6
4,66.4945,1.37335,5.89356,1.37268,0.47736,0.3483,0.34383,0.21925,1.41137,inf,1.34534,0.00930468,4.6797e-06,4.6797e-06,6
5,90.6703,1.3474,5.74015,1.34641,0.49167,0.34457,0.34317,0.21988,1.41152,inf,1.34555,0.00910601,6.00646e-06,6.00646e-06,6
6,107.357,1.39532,6.07312,1.38053,0.48624,0.34632,0.34067,0.21899,1.41211,inf,1.34579,0.00890733,7.32509e-06,7.32509e-06,6
7,132.572,1.39222,6.06046,1.3878,0.49249,0.34423,0.33754,0.21706,1.41464,inf,1.34659,0.00870863,8.63363e-06,8.63363e-06,6
8,146.804,1.42743,6.0319,1.40161,0.5022,0.33689,0.33325,0.21451,1.41942,inf,1.3488,0.00850993,9.93019e-06,9.93019e-06,6
9,169.125,1.3594,5.80847,1.37767,0.48868,0.34021,0.33043,0.21204,1.4228,inf,1.35034,0.00831121,1.12129e-05,1.12129e-05,6
10,194.463,1.36034,5.83929,1.36264,0.47718,0.33997,0.3274,0.21019,1.42471,inf,1.3528,0.00811248,1.24798e-05,1.24798e-05,6
11,210.226,1.3327,5.45564,1.34093,0.4657,0.34435,0.32578,0.20917,1.42446,inf,1.35286,0.00791373,1.37291e-05,1.37291e-05,6
12,232.244,1.35936,5.65135,1.36028,0.46721,0.34009,0.32481,0.20907,1.42318,inf,1.35174,0.00771496,1.4959e-05,1.4959e-05,6
13,255.104,1.33312,5.50986,1.35018,0.46879,0.3397,0.32418,0.20897,1.42271,inf,1.35115,0.00751617,1.61678e-05,1.61678e-05,6
14,272.188,1.35303,5.5955,1.35845,0.47468,0.34094,0.32534,0.20928,1.42164,inf,1.35014,0.00731735,1.73535e-05,1.73535e-05,6
15,295.183,1.32844,5.60731,1.34976,0.47655,0.34096,0.32638,0.20993,1.41965,inf,1.34781,0.00711851,1.85146e-05,1.85146e-05,6
16,306.986,1.35887,5.67217,1.36123,0.4762,0.34099,0.32717,0.21108,1.41784,inf,1.34653,0.00691965,1.96494e-05,1.96494e-05,6
17,331.976,1.30611,5.29022,1.32253,0.47451,0.339,0.3286,0.21227,1.4167,inf,1.34545,0.00672076,2.07562e-05,2.07562e-05,6
18,346.558,1.35594,5.54132,1.3584,0.47103,0.34117,0.33068,0.21336,1.41458,inf,1.34388,0.00652183,2.18335e-05,2.18335e-05,6
19,368.276,1.25929,5.14077,1.28854,0.46589,0.34376,0.33251,0.21426,1.41298,inf,1.34223,0.00632288,2.28797e-05,2.28797e-05,6
20,383.72,1.35222,5.5842,1.36126,0.47088,0.34293,0.33373,0.21514,1.41055,inf,1.34019,0.00612389,2.38934e-05,2.38934e-05,6
21,404.793,1.30868,5.37557,1.33623,0.47098,0.34634,0.33602,0.21621,1.40808,inf,1.33804,0.00592487,2.48731e-05,2.48731e-05,6
22,420.047,1.29397,5.17338,1.32485,0.46395,0.35072,0.33756,0.21727,1.406,inf,1.33617,0.00572582,2.58174e-05,2.58174e-05,6
23,439.746,1.26199,5.10378,1.29755,0.46787,0.35108,0.33887,0.218,1.40349,inf,1.33452,0.00552673,2.67251e-05,2.67251e-05,6
24,459.848,1.31858,5.42881,1.35494,0.47484,0.34762,0.33998,0.2189,1.40174,inf,1.33369,0.00532759,2.75948e-05,2.75948e-05,6
25,482.563,1.27549,5.19378,1.32689,0.49012,0.34062,0.34149,0.22005,1.40048,inf,1.33299,0.00512843,2.84255e-05,2.84255e-05,6
26,501.743,1.25448,5.06744,1.31258,0.48816,0.3438,0.34292,0.22098,1.39985,inf,1.33272,0.00492922,2.9216e-05,2.9216e-05,6
27,514.673,1.2493,5.05557,1.28958,0.47596,0.3504,0.34473,0.22216,1.39822,inf,1.33194,0.00472997,2.99651e-05,2.99651e-05,6
28,533.718,1.27635,5.17013,1.32128,0.47949,0.35048,0.3453,0.22292,1.39752,inf,1.33129,0.00453067,3.06721e-05,3.06721e-05,6
29,554.245,1.28954,5.26529,1.32385,0.48251,0.35137,0.34685,0.22396,1.3965,inf,1.33028,0.00433134,3.13358e-05,3.13358e-05,6
30,577.831,1.29995,5.05219,1.32157,0.49412,0.34593,0.34831,0.22483,1.39553,inf,1.32931,0.00413196,3.19556e-05,3.19556e-05,6
31,597.177,1.25004,4.95566,1.29793,0.4887,0.34872,0.34923,0.22531,1.39407,inf,1.3279,0.00393253,3.25306e-05,3.25306e-05,6
32,618.651,1.2907,4.97293,1.32105,0.4912,0.3484,0.35012,0.22601,1.393,inf,1.32661,0.00373306,3.30602e-05,3.30602e-05,6
33,631.885,1.29501,4.98426,1.31333,0.47497,0.35767,0.35154,0.22702,1.39198,inf,1.32532,0.00353354,3.35437e-05,3.35437e-05,6
34,648.895,1.26665,4.96016,1.29798,0.48164,0.35701,0.35226,0.22763,1.39086,inf,1.32455,0.00333398,3.39806e-05,3.39806e-05,6
35,663.07,1.26366,5.03468,1.30549,0.48144,0.35632,0.35382,0.22831,1.3899,inf,1.32407,0.00313437,3.43705e-05,3.43705e-05,6
36,678.712,1.26323,4.90257,1.29738,0.47982,0.36029,0.35411,0.22846,1.38872,inf,1.3234,0.00293471,3.4713e-05,3.4713e-05,6
37,692.708,1.26146,4.883,1.29139,0.4846,0.35946,0.3545,0.22852,1.38751,inf,1.32273,0.00273501,3.50079e-05,3.50079e-05,6
38,710.868,1.23526,4.87468,1.28841,0.49033,0.35592,0.35481,0.22836,1.38702,inf,1.32283,0.00253525,3.52548e-05,3.52548e-05,6
39,724.318,1.23139,4.72169,1.2934,0.49108,0.35536,0.35443,0.22807,1.38713,inf,1.32334,0.00233545,3.54538e-05,3.54538e-05,6
40,739.858,1.20987,4.63048,1.27072,0.4925,0.35474,0.35489,0.22788,1.38748,inf,1.324,0.0021356,3.56047e-05,3.56047e-05,6
41,754.703,1.24281,4.80138,1.29582,0.49196,0.35575,0.35513,0.22792,1.3882,inf,1.32485,0.00193571,3.57077e-05,3.57077e-05,6
42,769.353,1.21155,4.6062,1.26987,0.48802,0.35759,0.3546,0.22777,1.38846,inf,1.32532,0.00173576,3.57628e-05,3.57628e-05,6
43,778.32,1.22932,4.70886,1.28743,0.48952,0.35758,0.35446,0.22761,1.38866,inf,1.32589,0.00153577,3.57704e-05,3.57704e-05,6
44,788.319,1.19749,4.56874,1.24775,0.49031,0.35715,0.35427,0.22719,1.38806,inf,1.32631,0.00133573,3.57307e-05,3.57307e-05,6
45,798.891,1.25615,4.74996,1.28604,0.48629,0.35925,0.35393,0.22752,1.38722,inf,1.32593,0.00113564,3.56441e-05,3.56441e-05,6
46,814.447,1.21137,4.64089,1.27132,0.48944,0.36144,0.3538,0.22723,1.3867,inf,1.32582,0.000935511,3.55111e-05,3.55111e-05,6
47,830.583,1.21509,4.62344,1.27711,0.48895,0.3624,0.35395,0.22733,1.387,inf,1.32626,0.000735332,3.53323e-05,3.53323e-05,6
48,843.732,1.251,4.83913,1.29909,0.49202,0.36145,0.35409,0.22724,1.38709,inf,1.32673,0.000535108,3.51083e-05,3.51083e-05,6
49,853.193,1.21601,4.70713,1.28011,0.49071,0.36108,0.3538,0.22718,1.38769,inf,1.32718,0.00033484,3.48399e-05,3.48399e-05,6
50,861.456,1.17896,4.58507,1.26494,0.48878,0.35974,0.35398,0.22684,1.38823,inf,1.32782,0.000134528,3.4528e-05,3.4528e-05,6
51,873.713,1.21368,4.64005,1.28225,0.4899,0.35891,0.35395,0.22673,1.38896,inf,1.32859,3.3835e-05,3.3835e-05,3.3835e-05,6
52,882.35,1.22477,4.61616,1.27724,0.49042,0.35811,0.35422,0.22685,1.38987,inf,1.32942,3.27933e-05,3.27933e-05,3.27933e-05,6
53,895.291,1.25699,4.8776,1.29928,0.49293,0.35701,0.35498,0.22726,1.39006,inf,1.32965,3.17526e-05,3.17526e-05,3.17526e-05,6
54,904.728,1.19273,4.51031,1.26561,0.49759,0.35615,0.35499,0.22713,1.38977,inf,1.32971,3.07139e-05,3.07139e-05,3.07139e-05,6
55,915.745,1.16225,4.35362,1.23498,0.50147,0.35546,0.35551,0.22739,1.38933,inf,1.32966,2.96783e-05,2.96783e-05,2.96783e-05,6
56,925.876,1.18035,4.63033,1.26907,0.5039,0.35471,0.35537,0.22754,1.38864,inf,1.32912,2.86469e-05,2.86469e-05,2.86469e-05,6
57,936.967,1.15452,4.42953,1.24573,0.50967,0.35249,0.35623,0.22812,1.38819,inf,1.32911,2.76205e-05,2.76205e-05,2.76205e-05,6
58,948.38,1.20759,4.56106,1.26611,0.50863,0.35212,0.35625,0.22842,1.3886,inf,1.32982,2.66003e-05,2.66003e-05,2.66003e-05,6
59,959.772,1.1822,4.41216,1.25657,0.51027,0.35161,0.35632,0.22833,1.38877,inf,1.33051,2.55872e-05,2.55872e-05,2.55872e-05,6
60,968.587,1.18082,4.51813,1.25559,0.51054,0.35325,0.35641,0.22805,1.3891,inf,1.33129,2.45823e-05,2.45823e-05,2.45823e-05,6
61,977.755,1.1813,4.34836,1.25317,0.50445,0.3555,0.35619,0.22768,1.3896,inf,1.3322,2.35865e-05,2.35865e-05,2.35865e-05,6
62,989.623,1.15432,4.32729,1.23398,0.50156,0.35511,0.35617,0.22785,1.38996,inf,1.3328,2.26008e-05,2.26008e-05,2.26008e-05,6
63,1001.96,1.21299,4.67195,1.28372,0.49944,0.35424,0.35626,0.22796,1.39012,inf,1.33351,2.16261e-05,2.16261e-05,2.16261e-05,6
64,1013.0,1.17703,4.42949,1.25049,0.49854,0.35498,0.35656,0.22817,1.39017,inf,1.33373,2.06636e-05,2.06636e-05,2.06636e-05,6
65,1026.69,1.18665,4.40122,1.2595,0.49842,0.3556,0.35682,0.22815,1.38998,inf,1.33368,1.9714e-05,1.9714e-05,1.9714e-05,6
66,1038.18,1.14927,4.36028,1.23845,0.49878,0.3549,0.35692,0.2282,1.38971,inf,1.33359,1.87784e-05,1.87784e-05,1.87784e-05,6
67,1052.42,1.13212,4.32952,1.2348,0.49537,0.35651,0.35678,0.22832,1.38951,inf,1.33321,1.78576e-05,1.78576e-05,1.78576e-05,6
68,1062.21,1.16867,4.37353,1.24107,0.49266,0.3577,0.357,0.22857,1.38962,inf,1.33323,1.69526e-05,1.69526e-05,1.69526e-05,6
69,1074.21,1.18192,4.53047,1.2591,0.49371,0.35594,0.35688,0.22847,1.39015,inf,1.33349,1.60643e-05,1.60643e-05,1.60643e-05,6
70,1088.08,1.17979,4.46379,1.25377,0.49248,0.35695,0.3572,0.22858,1.39071,inf,1.33371,1.51935e-05,1.51935e-05,1.51935e-05,6
71,1098.89,1.15064,4.29462,1.23353,0.49242,0.35658,0.35745,0.22841,1.39062,inf,1.3334,1.43411e-05,1.43411e-05,1.43411e-05,6
72,1110.67,1.1185,4.15463,1.21507,0.49369,0.35556,0.35711,0.22805,1.39053,inf,1.33302,1.35079e-05,1.35079e-05,1.35079e-05,6
73,1124.9,1.12313,4.21136,1.22863,0.49366,0.3547,0.35733,0.22814,1.39082,inf,1.33314,1.26948e-05,1.26948e-05,1.26948e-05,6
74,1134.48,1.19858,4.45901,1.26745,0.49195,0.35596,0.35715,0.22802,1.39122,inf,1.33327,1.19026e-05,1.19026e-05,1.19026e-05,6
75,1145.42,1.13521,4.25641,1.23321,0.49586,0.35478,0.35753,0.22836,1.3915,inf,1.33335,1.1132e-05,1.1132e-05,1.1132e-05,6
76,1154.44,1.18907,4.45374,1.25169,0.49483,0.35542,0.35754,0.22829,1.39158,inf,1.33341,1.03838e-05,1.03838e-05,1.03838e-05,6
77,1164.33,1.12359,4.20458,1.22906,0.49533,0.35591,0.35776,0.22832,1.39179,inf,1.3335,9.65876e-06,9.65876e-06,9.65876e-06,6
78,1175.23,1.1579,4.38757,1.24209,0.49546,0.35524,0.35749,0.22832,1.39195,inf,1.33347,8.95757e-06,8.95757e-06,8.95757e-06,6
79,1184.88,1.12372,4.28323,1.2237,0.49798,0.35383,0.35761,0.22827,1.39205,inf,1.33368,8.28093e-06,8.28093e-06,8.28093e-06,6
80,1197.58,1.15489,4.41411,1.24111,0.49726,0.35513,0.35791,0.22835,1.39182,inf,1.33357,7.62951e-06,7.62951e-06,7.62951e-06,6
81,1217.26,1.12544,4.26999,1.22326,0.50215,0.35392,0.35806,0.22839,1.3917,inf,1.33358,7.00395e-06,7.00395e-06,7.00395e-06,6
82,1229.1,1.15348,4.38307,1.23954,0.50145,0.35371,0.3583,0.22864,1.39178,inf,1.33376,6.40487e-06,6.40487e-06,6.40487e-06,6
83,1242.23,1.13193,4.36115,1.23916,0.49935,0.35481,0.3584,0.22883,1.3917,inf,1.33356,5.83286e-06,5.83286e-06,5.83286e-06,6
84,1251.79,1.17615,4.44356,1.26436,0.5058,0.3521,0.35818,0.2288,1.39174,inf,1.3335,5.28849e-06,5.28849e-06,5.28849e-06,6
85,1268.77,1.12495,4.21888,1.22356,0.50447,0.35216,0.35794,0.22846,1.39164,inf,1.33344,4.77229e-06,4.77229e-06,4.77229e-06,6
86,1281.1,1.21982,4.52158,1.27117,0.50845,0.35072,0.35785,0.22841,1.39165,inf,1.33347,4.28477e-06,4.28477e-06,4.28477e-06,6
87,1291.23,1.11713,4.2872,1.20924,0.50884,0.3514,0.35784,0.22857,1.39155,inf,1.33334,3.82641e-06,3.82641e-06,3.82641e-06,6
88,1301.41,1.18119,4.45185,1.25442,0.50921,0.35144,0.35802,0.22836,1.3918,inf,1.33356,3.39767e-06,3.39767e-06,3.39767e-06,6
89,1312.5,1.16147,4.44382,1.25772,0.50867,0.35185,0.35795,0.22845,1.39187,inf,1.33366,2.99896e-06,2.99896e-06,2.99896e-06,6
90,1323.19,1.1654,4.35928,1.24645,0.50777,0.35227,0.35823,0.22846,1.3918,inf,1.33373,2.63069e-06,2.63069e-06,2.63069e-06,6
91,1335.76,0.79149,2.82403,1.00674,0.50897,0.35216,0.35823,0.22854,1.39073,inf,1.3327,2.29321e-06,2.29321e-06,2.29321e-06,6
92,1345.27,0.79097,2.82043,1.00648,0.50307,0.35423,0.358,0.22818,1.38957,inf,1.33158,1.98686e-06,1.98686e-06,1.98686e-06,6
93,1358.04,0.79053,2.81645,1.00639,0.50687,0.35258,0.35774,0.22804,1.3889,inf,1.33093,1.71194e-06,1.71194e-06,1.71194e-06,6
94,1366.83,0.79013,2.8113,1.00608,0.50146,0.35542,0.35701,0.22776,1.38818,inf,1.33008,1.46872e-06,1.46872e-06,1.46872e-06,6
95,1379.57,0.78943,2.8056,1.00589,0.49627,0.35891,0.35693,0.22757,1.38759,inf,1.3293,1.25744e-06,1.25744e-06,1.25744e-06,6
96,1389.57,0.80315,2.84528,1.00796,0.49331,0.35966,0.35682,0.22726,1.38684,inf,1.32853,1.07832e-06,1.07832e-06,1.07832e-06,6
97,1401.38,0.79719,2.82695,1.00373,0.50431,0.35249,0.35596,0.2267,1.38619,inf,1.32802,9.31516e-07,9.31516e-07,9.31516e-07,6
98,1409.51,0.80609,2.8582,1.01322,0.5034,0.35328,0.35538,0.22652,1.38586,inf,1.3274,8.17187e-07,8.17187e-07,8.17187e-07,6
99,1418.83,0.80943,2.87259,1.0086,0.50029,0.35403,0.35547,0.22628,1.38562,inf,1.32696,7.35444e-07,7.35444e-07,7.35444e-07,6
100,1429.41,0.81141,2.88562,1.00882,0.50139,0.35329,0.35523,0.22625,1.38544,inf,1.32681,6.86365e-07,6.86365e-07,6.86365e-07,6
